u,v
19336,43343
27414,28866
22642,43554
20414,36724
6575,4576
6846,17335
21020,38731
49966,34180
5408,28389
41740,19180
15861,20449
48452,7191
11986,46269
33185,14796
2996,46991
23072,23507
8574,46789
47494,31285
36518,7006
49516,6237
39849,40785
20000,26429
41906,36228
42611,31457
11842,27304
27677,29403
45019,906
26883,13920
28121,5042
32059,1375
13838,11591
18902,20557
5159,49322
21360,37913
1588,49334
45075,7589
2885,38565
10706,45353
33664,37130
36436,31063
44548,10817
43198,44000
8575,36900
33311,17168
4639,35005
16563,27685
43880,33147
39429,30189
48421,9291
33947,2187
41298,16390
49682,46127
49525,9498
43208,25803
47290,36963
42969,42454
49827,38834
12221,10788
19508,27800
45598,25379
25038,30090
27564,47481
33268,10972
39671,40331
17231,21535
41606,10406
4707,2653
5382,44578
37947,18172
35959,29000
18975,37358
42952,41819
31106,42049
3727,31137
5193,16882
37076,29506
3984,18025
47937,43176
39822,39837
31143,45740
38121,5775
17457,45389
41009,36796
17283,39430
48972,39674
22675,24470
18411,9850
5699,20133
360,35991
233,16767
25168,15457
46509,38602
13060,27007
14343,20482
33352,5500
31638,10722
27836,29244
8758,38891
35746,15193
35290,31735
22130,3751
49265,23439
34873,42332
49199,31100
13105,39247
40202,6151
14546,11762
7720,20007
15451,41318
10585,32472
13897,23773
16037,34972
42938,1478
18673,35701
28064,1515
37510,8442
22363,36154
36177,20292
31036,49236
35356,44485
20412,45726
1449,21804
20452,39200
5738,28034
47152,44187
1585,15292
28837,20120
33216,11510
8838,4543
28319,1147
36377,28656
15546,42443
14617,39188
33672,32056
47322,43907
40894,41164
35702,46203
3051,1094
10201,13145
16756,316
6048,16447
12555,49966
41597,48274
30598,40388
20105,4593
43408,13652
10075,43524
39175,48328
30156,19812
31193,16837
5623,11341
38740,46226
21897,11216
10120,44412
21629,24295
29368,47339
18136,20969
5123,25809
4404,44253
14762,22030
33317,2909
39793,21389
28937,13413
30140,44010
30769,30734
25246,34136
7377,13238
49898,24294
25101,33578
21977,24489
6823,47132
26643,47364
37307,7984
34173,47475
6416,9803
29940,41249
14764,32175
29408,4322
6396,22031
30605,36919
23453,16648
3896,31667
1147,25032
39603,16523
8469,16422
8014,10426
34724,42690
37906,37807
42094,46157
24655,38582
45857,11757
48314,4530
10485,42744
22470,28317
40059,28838
35418,13831
28746,3997
11476,36381
7267,18878
35270,15363
23077,29357
6389,33011
36355,5791
36335,23296
24054,31609
6161,6980
14923,16036
15867,39774
40479,13306
47490,35150
19456,10527
41109,48536
27239,2408
25096,38703
1040,15592
9450,47660
13854,27416
18581,43455
46262,25502
27022,7497
13157,31631
16739,13277
47581,30069
34621,18430
2057,19483
5277,14422
47791,2823
2320,25508
17006,45492
43373,28129
30935,8135
39733,2425
34645,18337
49473,7515
42385,26064
42037,35217
45825,34648
48840,26634
31687,32359
15360,1375
10393,46884
2763,38219
48105,43289
6887,40187
5368,49006
28228,46976
13018,26499
28475,46044
11603,6663
32062,32068
38733,32438
8942,25567
32701,19686
36451,18049
49748,40508
5268,34496
48508,6571
30707,23550
24126,47146
34509,7857
6113,35640
23355,36023
3464,11114
17699,19314
32311,2666
14600,29416
22185,20771
42809,41724
33511,31104
33808,47442
21804,48439
28475,23041
46846,26511
34777,15503
47017,33482
35259,16658
48364,16842
49596,47938
5761,39935
19569,34604
27082,10996
44335,3509
719,1142
36879,40608
32970,30447
25804,29042
46476,9515
34072,13058
42592,9788
47854,8333
2684,41959
32662,8288
14301,48334
42063,10253
38027,46545
1433,3838
29940,3821
22591,20585
2111,743
19777,2232
9279,37868
41873,23953
21094,3620
29046,7002
3762,24842
25015,11068
700,7553
1093,41515
17926,16475
33810,45898
32223,36158
44592,27280
47319,6446
18079,29196
23366,11097
24814,33669
28139,10521
14710,2547
48060,46604
33521,3263
28010,2312
29937,46648
21355,7687
12624,47038
34669,46603
37907,16320
32610,39802
8256,35067
21459,44653
13267,19611
35957,47696
39199,24604
47642,28342
46790,11567
13358,44424
31300,33642
23667,43955
37978,44319
6963,31232
22516,43454
22005,22571
14570,9667
5309,37714
33140,15288
49471,42598
45522,7670
27773,44936
9831,34977
19507,43953
8012,40083
20103,23816
33455,45964
29584,8040
34845,30250
20689,34344
12852,12670
12964,39179
36174,34087
9288,11950
32958,49862
7077,20156
36813,429
41134,22319
25821,6086
40034,3194
40806,11934
9248,9831
33492,24652
23577,7337
13421,19127
17773,38955
44039,41745
32732,4164
6101,13047
42158,15694
28417,37000
39717,8352
44536,34896
33986,23914
25590,17949
27398,4512
49127,42253
49617,29331
7586,36348
32134,5150
47508,3980
24266,6873
20170,12983
27942,32903
36946,28754
1609,27271
13826,23336
23916,32220
1690,20631
39680,11677
39716,10022
20462,38044
45632,1032
18106,5681
1197,18236
10413,5203
5444,9373
3007,42456
2226,30070
48504,18288
37405,27515
13374,45394
10688,8914
10116,34637
36222,10458
39228,43243
2751,15645
8234,24368
39939,21259
13810,23979
25135,6305
17829,46706
26573,45541
18322,29059
24970,23400
11305,28781
38876,21629
17052,46727
40711,41843
28941,18562
27869,47706
5512,39262
33902,44541
24626,36945
13162,28547
47721,8536
42270,16333
40810,27024
24590,23511
17492,20925
28919,35793
32200,44964
13026,43499
7041,6551
18675,15102
24965,18920
39600,25006
29447,36597
23327,38016
11221,18174
34913,28757
5710,20768
18222,25776
39332,38704
46891,34322
20872,6323
29995,11994
9508,12912
29481,43077
16100,1055
15361,2694
2298,2326
44801,25033
47152,19244
3245,17496
14942,18166
2900,17861
36658,21557
16450,20179
44164,17715
46985,33111
34035,3991
35344,43054
14422,11598
22130,816
11858,47474
3932,41602
6559,20677
5292,3880
8906,14520
45540,30259
41692,13679
48730,5126
13163,20308
16144,34452
9674,21522
48774,12078
24328,13801
3184,12427
3531,893
13608,40821
4948,10078
39324,24984
27756,33282
19514,27772
49665,23322
30323,20981
37540,19733
13990,28837
42049,2488
450,38472
9009,33794
10311,11038
41216,45663
19313,41189
16175,18025
36474,33656
9003,35935
15271,19692
24093,37609
27597,12308
8424,1108
20310,10093
20191,30475
41511,39423
40124,36635
48750,21138
12420,43821
21553,18589
47343,37879
12602,21876
31462,45440
7752,47440
6576,21316
10923,14285
46590,29092
9537,25426
47949,7786
8014,38059
442,34144
28927,44720
37520,31906
15264,23794
40262,10509
36116,45503
8348,18686
1845,43394
46641,49729
22837,29106
31953,4548
26653,28867
47368,33199
16970,49410
47611,41687
16660,18953
26328,23199
6666,216
34749,9170
26110,2100
13459,24604
14727,20315
43904,48364
28154,20268
39302,33828
13309,39277
5858,20815
8003,2
30594,33992
18111,40678
25103,5110
45202,33467
6101,2907
5974,38162
34504,6745
11431,20074
490,23393
26588,31028
11679,21901
2151,49432
20886,15089
10114,16779
13360,9632
25490,1704
39244,23428
9031,36311
33089,16369
926,38513
36594,9956
43028,34130
30179,11938
12052,33124
37632,41545
23260,14774
39355,48399
28645,17805
17395,37019
22286,30777
3089,39465
14499,8149
7495,46443
33191,46230
25554,36178
10502,23425
30500,8578
41736,11307
10060,10626
43404,43320
12348,44929
15475,2305
31980,46909
26812,2120
43826,44341
16537,30856
7768,49796
824,18024
13533,5368
25161,22673
42502,34540
24020,40456
36445,40674
7614,13877
45566,37456
18885,7540
278,49021
46829,12484
2309,20921
34055,1729
16065,11602
29480,36598
11964,9693
6578,34214
30992,36674
24819,41583
4891,17599
14611,7705
45324,13293
46788,17675
16147,17207
38712,5405
6333,23578
36281,226
8739,12222
17834,8151
19978,49783
13483,6771
25575,37253
11871,36753
16880,31445
44043,45469
35758,13127
14375,11077
45859,34043
24178,46411
16583,28384
1545,4461
2786,44197
41711,10216
40100,4085
28462,34507
8794,39752
22272,5087
20548,46386
12301,37238
3771,27455
3340,5408
48404,25033
40361,17338
25359,3557
37030,48769
19037,3691
47709,39354
12103,38528
9235,13467
15390,19520
24618,568
5119,42786
44621,43204
27820,30701
14126,219
20342,6910
31683,4591
149,17255
49779,49346
12500,48498
24583,14716
29304,3875
6687,39475
12640,38596
45900,15336
33765,7969
11870,39716
21740,14959
18740,36262
48526,5135
4448,12881
10348,36201
15550,33840
39583,24464
23934,15475
5878,34520
39393,19029
39666,14897
46897,37892
41382,39880
14497,49796
40670,34246
658,17030
29016,10078
13791,26076
42519,26052
34469,27732
5017,18528
49217,45720
31045,21055
47256,952
468,35524
40696,46598
2683,25827
23344,3679
33170,27717
3013,18116
10634,13924
29062,10012
26013,17657
47151,45869
43724,10121
37164,31838
43898,5012
24943,32478
24594,15827
37732,7641
30707,3249
40698,16003
942,1843
43439,43863
20871,2685
36006,29672
27742,6239
24278,35473
29305,1731
48512,48262
8366,44207
37463,23960
46108,43227
45939,45187
12211,38796
12631,10868
47214,33297
22222,21755
46932,31960
2013,47975
37706,24625
13935,49935
20428,41575
2106,19007
15581,44435
6801,37056
4675,8176
49615,22574
29960,37431
30481,22919
36483,34472
29077,17596
9816,17171
19216,42121
37520,1731
40631,32438
13875,47371
8464,15703
31985,22171
37981,10082
5848,36385
25626,8433
27106,11994
14538,9431
30305,46454
8329,43791
27809,33710
2823,5840
27854,38320
39285,44367
46249,43148
14586,4599
23124,30426
23028,38311
35733,12493
28610,4032
7002,3186
12227,36394
21994,44622
45279,23188
46893,47793
9374,14007
22463,15586
14362,18026
3420,427
34297,36640
30969,23200
36086,14292
25304,46272
42013,20857
10277,3983
6828,19373
46829,3775
12723,43580
5350,259
31139,18554
136,32424
29048,43109
39273,6188
7574,32988
10183,3751
43583,24075
690,20945
1405,36857
12574,1019
3985,39120
30557,7179
37310,38627
7643,30165
2920,22501
27356,49679
35792,29791
29603,5156
24632,46649
22483,5935
11217,49965
30947,12143
16811,28779
1839,20328
1647,22397
29821,32897
16833,13497
2546,49602
26777,38528
24779,20381
27489,6609
34377,32150
9929,38486
36453,41169
36101,20007
49518,31954
47874,27741
30545,12901
20220,10211
36133,4785
23349,23594
36872,15992
26097,12459
25777,37354
46438,40905
49999,9623
36377,21500
201,15538
45395,28861
11101,7936
11076,32408
37556,20653
14183,41617
39360,49782
24023,17741
29407,27235
45970,24093
48926,25527
21349,37670
37052,27317
15179,34066
27288,48045
21380,20841
38624,10645
21025,41385
48856,45191
5478,12962
2145,44412
21190,41934
11205,9890
47285,25801
27305,9093
46019,49788
13473,9541
3925,7922
12933,21253
18517,15294
1660,38670
19352,44355
29483,27433
11740,27800
14636,2768
40366,27420
29258,26079
10176,18132
18833,3908
41200,40607
37294,29877
11243,9772
28110,48041
12798,9255
18463,20512
2445,7002
33094,18767
11299,20500
49828,35549
35925,14151
44372,33654
44802,34743
4684,5221
8150,48830
38103,49647
30526,26013
17825,43014
30167,32632
40336,36444
38497,45834
32659,14842
16897,19335
18208,22839
11767,4494
2762,30176
35020,47078
42594,8812
47112,34378
17431,11329
15241,28675
27567,28015
12465,25317
18865,17189
30042,28346
25974,12755
31908,37661
8843,47064
1990,5378
35893,34508
12733,8907
16857,20707
12502,33396
6758,45829
18930,36611
9669,1814
6647,48842
2261,36065
26670,10639
20248,18252
15616,3677
25280,20202
21326,10720
1231,4252
1994,46932
26331,30363
20936,36790
18559,29478
22472,4415
31969,10874
46649,21063
23548,28858
29721,2525
17421,36568
33828,43696
3882,38976
34843,47217
15452,24604
18769,490
34018,14244
34891,32500
37096,4133
25582,39172
16969,17139
24594,21585
37294,17365
36715,40759
4180,18101
15173,23820
27060,5434
7553,1392
45148,35456
5802,19782
18147,38046
14118,12459
32815,24184
28130,34072
29891,131
7304,15583
23086,34199
16534,10399
10079,40876
19475,36761
4630,30646
28903,34717
20807,36686
16807,18470
49730,26113
28988,18308
39278,41864
26710,19294
49628,38078
42408,33362
15468,3980
3667,431
33398,47682
16205,16286
15577,39740
26084,24857
28493,20419
43062,48109
14884,9630
35461,34281
12728,21110
34902,17519
19115,16278
15034,14913
20075,41636
22600,3145
17126,33309
17423,44482
21507,34710
31257,16465
18707,36618
4060,37655
25946,26519
1648,25441
10907,24405
25138,26000
24164,48252
10045,21986
19867,37366
12619,49196
10893,10595
5501,15024
20207,34166
33518,41037
20975,49141
40917,25308
40718,34079
13972,43542
25251,6817
37252,19572
4887,21712
13302,7219
3259,24917
27164,44685
40918,49293
29789,12395
7935,2786
35639,20105
7598,27171
6419,3775
7518,40058
23803,2851
14020,23010
1149,8402
3560,46883
17549,7528
26946,20283
38164,38878
6748,41657
26647,26935
29285,30730
6129,13916
23826,29687
30665,10257
35936,41720
28835,48613
47255,26595
12612,4170
6943,31869
37662,17573
13250,28035
25004,42545
24728,40233
26974,44615
10723,2332
478,44867
3872,415
14103,3652
28656,6015
27511,4113
46289,8535
29363,26846
4051,32399
6605,38127
21390,36158
8723,12435
13771,48422
35539,48176
37452,12267
45974,16364
38349,3809
1406,40785
34862,27638
23311,10249
3244,49068
43064,28478
3105,26950
42661,3363
6472,22687
8295,32454
24185,12956
9613,28247
27690,45537
47229,11951
34500,38174
2542,36958
14454,3759
34058,21149
35134,39735
32121,19304
24753,515
17764,31654
24519,47889
42403,26161
15489,32077
46664,34174
10942,5949
19575,21528
10351,41529
23828,10384
34525,36400
13210,17638
28044,34491
2963,15881
11131,21970
35006,17493
26410,49845
13590,17758
48238,4427
1714,48732
24410,43393
36156,37805
36959,15911
38294,46647
47536,4943
34851,49229
41102,15376
6812,32091
39143,48340
14953,42879
8854,17607
13008,35451
21939,15368
27881,20857
1342,48297
41189,17367
26537,13242
29406,31933
4257,696
46181,33546
35918,29317
43964,8803
18519,11288
29309,29238
6103,2131
33707,18033
3447,247
17068,13026
23327,13021
22881,34801
10779,42889
41033,16143
13265,46195
44272,44799
10606,17898
28437,28564
44848,49998
45296,32386
30317,49971
17875,2262
46973,24068
14606,49876
37683,33142
8331,18498
8010,41059
22680,6923
12538,9716
3330,49164
8778,15613
34104,5514
20019,24527
4252,28770
2632,24642
1201,42377
12980,47674
48637,31855
48581,42641
47717,1734
23991,22924
47681,45659
4270,16781
20379,3202
2682,17570
29638,48868
34163,16233
35719,42129
1404,41637
28820,6807
38241,18168
19256,41974
40438,16486
14401,25365
13919,9934
39315,45857
8332,48682
3086,12933
42209,40054
19339,36001
37251,20088
13994,30546
20569,15945
21901,34670
24120,17510
39796,45422
14281,4638
39750,13467
21005,19308
47528,13845
27432,8183
42695,12115
34124,13724
31508,41647
16752,8951
29745,38892
5715,32413
3049,33376
44982,28729
27993,41745
12010,26976
5543,44056
3076,19608
10220,49613
34279,22203
18220,33540
23079,35356
42690,14055
8867,45202
20692,48892
38607,30035
15655,28349
26074,2257
6681,43918
43854,26321
42273,35000
13814,24159
3811,44624
21912,36044
3036,5223
9830,41396
4915,35007
16236,43267
35390,32232
37631,28667
8685,24093
33596,46641
44963,34986
47071,37182
5980,20772
11036,32818
1395,46070
30809,16323
43559,1284
6721,15798
36938,39493
27132,17122
21190,49012
44645,24690
28687,5758
36687,39685
17237,46978
20201,19380
19950,24496
5677,31418
34536,48330
4073,9652
38321,28691
13098,20248
8495,14211
41075,26507
3705,37768
29364,9780
39081,41684
30128,44077
49605,19170
49593,27798
13646,29533
15010,16873
2,16147
30122,39429
44882,14667
33894,12029
4800,18064
1651,34353
26896,5072
19586,5586
16222,28127
8099,47373
23322,17007
4023,29125
6716,44683
45514,39546
47830,43853
44576,26462
44327,11704
39728,42394
1168,46994
41755,39429
2565,25674
35746,42868
28628,599
42219,22759
25680,33528
12779,8022
26263,6456
35610,25172
30792,16954
14342,3206
23531,30880
16133,38679
15938,33381
16449,39716
40565,27129
20205,8195
44106,41099
43518,40242
15803,1589
21832,41205
20931,22810
97,22720
15670,6468
31126,14172
19657,16934
49156,38048
40162,23237
23679,38741
26030,14971
47552,48006
18946,49470
41256,26564
18640,37826
47568,5756
37541,4242
30099,40081
7403,11341
32017,47220
44052,10058
6717,23369
473,46852
9426,34442
42676,12819
41239,28896
4611,24144
33458,8576
26692,30270
17640,8237
30802,35990
11041,21997
7419,23913
2143,38927
6474,47072
10651,30406
40459,42580
27067,48809
34242,45527
22540,31080
5103,1804
43224,43010
38628,11608
45421,6118
44157,13674
36,2638
29419,45212
39852,15469
46471,8925
42811,37770
7836,24380
19239,31434
29513,17913
16009,15719
22301,44655
20432,48661
14088,27683
14154,1731
525,21559
20244,28759
32025,39855
2446,3609
17598,19050
42836,3605
40912,13668
37807,14571
2130,47744
29268,23993
21986,13195
49373,198
10163,9351
6313,35457
10857,18828
29261,10144
46636,2213
2522,38359
36782,43643
33585,11125
26113,49151
31015,20861
46794,40553
41085,22522
7991,1117
12866,48140
2431,25986
1899,38194
32751,34542
23191,15965
49559,23879
1766,15877
38323,34352
35768,39511
997,46129
30504,261
9484,27467
28097,12140
39915,35069
9755,21842
10736,8328
48203,39935
43995,173
40042,10672
4334,26587
554,28999
27252,21121
42270,15540
43767,601
34302,23733
45981,8709
45001,26613
15899,26806
19320,41743
11660,20455
13964,9469
16862,11163
33083,39992
42025,30176
44416,31900
7232,12448
12976,2879
40424,24494
736,36718
45290,44310
9664,49491
48186,48864
13532,30850
10015,20661
14341,45527
6253,26527
49503,42649
10553,22298
41441,15609
17005,41289
8291,30006
10598,33643
46941,27127
17220,20263
39428,18358
27815,49876
38472,41807
28916,10958
4657,45662
32531,30805
35433,12787
11915,11687
49726,16724
27589,28819
47377,22532
31670,3974
47411,39042
3768,38708
20676,18733
24195,33046
18174,19898
34203,25247
37055,7907
27995,12657
30946,8099
9193,879
34458,22136
14008,27817
22333,8712
4451,34161
10466,27709
46276,30047
605,46607
36141,31537
28637,7085
39457,17126
42462,45002
2173,44696
44332,49883
29906,30196
23607,15049
36349,32382
41132,7889
28700,24241
757,41873
8881,40275
48046,30932
28100,26217
45331,46122
29153,11109
2466,27453
20012,18429
7929,8548
10524,1611
48047,33346
1162,26801
3243,48981
33844,26305
39838,48333
14299,2442
43799,33231
17903,18209
29357,2877
28545,17129
44263,17151
31480,184
35781,19560
39119,653
19623,426
47013,36839
2972,21548
32695,37929
13522,11029
3563,17355
11567,49962
34881,7176
25783,8340
2060,49875
31679,3363
10480,1768
38281,1722
12054,27583
31934,49560
1127,37492
38492,48157
44230,40965
48826,16675
35643,48477
5395,24156
2494,37196
41832,37822
14570,24493
37951,44741
157,39253
39817,34347
41203,29708
18252,30492
35423,40192
49294,31393
43239,29160
45243,37711
8408,10563
39680,44105
45214,12664
19029,14879
9623,35420
